鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路８０號十二樓,20.23,都市：其他:住宅區,,,1100123,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,134.3,2,2,1,有,有,10300000,79009,坡道平面,27.35,1850000,預售屋、或土地及建物分件登記案件；,RPVQMLPJPHGGFAH78DA,65.21,6.66,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路８０號十三樓,20.23,都市：其他:住宅區,,,1100109,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,134.3,2,2,1,有,有,9800000,77606,坡道平面,27.35,1500000,預售屋、或土地及建物分件登記案件；,RPWQMLPJPHGGFAH88DA,65.21,6.66,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路９２號十三樓,23.35,都市：其他:住宅區,,,1090919,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,148.39,3,2,2,有,有,11000000,76834,坡道平面,27.35,1700000,預售屋、或土地及建物分件登記案件；,RPWRMLPJPHGGFAH98DA,75.85,7.03,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路９０號六樓,23.35,都市：其他:住宅區,,,1091026,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,150.68,3,2,2,有,有,10850000,75813,坡道平面,27.35,1500000,預售屋、或土地及建物分件登記案件；,RPRPMLQJPHGGFAH38DA,75.85,7.03,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路１０２號七樓,25.45,都市：其他:住宅區,,,1090905,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,186.69,4,2,2,有,有,12900000,75006,坡道平面,54.7,3000000,預售屋、或土地及建物分件登記案件；,RPQRMLQJPHGGFAH48DA,83.02,7.29,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路１０２號十樓,25.42,都市：其他:住宅區,,,1090925,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,159.34,4,2,2,有,有,11410000,75991,坡道平面,27.35,1380000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPWRMLQJPHGGFAH09DA,83.02,7.29,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路８２號二樓,18.87,都市：其他:住宅區,,,1100123,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,127.06,2,2,1,有,有,10600000,88757,坡道平面,27.35,1750000,預售屋、或土地及建物分件登記案件；,RPSSMLQJPHGGFAH78DA,60.44,6.55,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路１００號二樓,24.09,都市：其他:住宅區,,,1090924,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,152.34,3,2,2,有,有,12450000,86007,坡道平面,27.35,1700000,預售屋、或土地及建物分件登記案件；,RPXSMLQJPHGGFAH66DA,78.34,7.19,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路１００號五樓,24.09,都市：其他:住宅區,,,1090530,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,152.36,3,2,2,有,有,10780000,74234,坡道平面,27.35,1500000,預售屋、或土地及建物分件登記案件；,RPUTMLQJPHGGFAH09DA,78.34,7.21,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路１００號十五樓,53.58,都市：其他:住宅區,,,1100426,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,333.04999999999995,3,2,3,有,有,21610000,68906,坡道平面,54.7,2430000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPSRMLRJPHGGFAH78DA,178.35,12.19,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區愛三街１６３號,68.09,都市：其他:住宅區,,,1100704,土地2建物1車位1,全,五層,透天厝,集合住宅﹐儲藏室﹐集合住宅﹐店舖,鋼筋混凝土造,0800522,287.36,4,4,5,有,有,12300000,42803,坡道平面,0.0,0,,RPUOMLQLPHGGFAH78DA,232.82,54.53,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區寶山街２３１號十二樓之２,16.41,都市：其他:住宅區,,,1100730,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860918,105.33,3,2,1,有,有,6900000,65508,坡道平面,0.0,0,,RPVWMLTJQHGGFAH27DA,53.15,7.06,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥六街３號九樓,16.38,都市：其他:住宅區,,,1100818,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0901129,229.01999999999998,4,2,2,有,有,16700000,72919,坡道平面,15.4,0,,RPRRMLQLQHGGFAH88DA,127.34,15.17,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區民有東路２３巷６號十三樓,26.78,都市：其他:住宅區,,,1100810,土地1建物1車位0,十三層，十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880205,138.1,4,2,3,有,有,8000000,57929,,0.0,0,,RPOOMLLMQHGGFAH87DA,95.93,14.54,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街６６號,24.44,都市：其他:住宅區,,,1100426,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土造,1091023,153.85000000000002,0,0,1,有,有,18220000,136874,坡道平面,33.52,1750000,,RPUPMLLMQHGGFAH58DA,64.97,19.95,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區大德一街９２號一樓,20.97,都市：其他:住宅區,,,1100812,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),一般零集業,鋼筋混凝土造,0821030,115.55,0,0,0,無,有,12300000,106447,坡道平面,0.0,0,夾層；,RPOSMLLMQHGGFAH28DA,74.19,8.52,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區藝文一街７０號二十四樓,17.67,都市：其他:商業區,,,1100417,土地1建物1車位1,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090106,211.1,3,2,3,有,有,25820000,130071,坡道平面,27.2,1900000,,RPQOMLLJRHGGFAH87DA,109.56,12.07,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路９０號二樓,23.35,都市：其他:住宅區,,,1100327,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100610,150.68,3,2,2,有,有,12100000,83921,坡道平面,27.35,1750000,預售屋、或土地及建物分件登記案件；,RPUQMLRJRHGGFAH09DA,75.85,7.03,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街１７７號十四樓,18.04,都市：其他:第一之二種住宅區,,,1100806,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,153.03,3,2,2,有,有,14680000,105581,坡道平面,27.25,1400000,,RPUPMLQJRHGGFAH88DA,73.99,9.59,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈光街１０１巷３號二樓,12.84,都市：其他:住宅區,,,1100710,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891205,134.91,3,2,2,有,有,9200000,68194,坡道平面,0.0,0,,RPWRMLRJRHGGFAH76DA,73.76,10.3,0.0,有,001
桃園區,房地(土地+建物)+車位,桃園市桃園區新埔八街９８號九樓,19.45,都市：其他:住宅區,,,1100807,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081105,139.7,2,2,2,有,有,13060000,93486,坡道平面,0.0,0,,RPQSMLRJRHGGFAH88DA,56.35,2.87,0.0,有,002
桃園區,房地(土地+建物)+車位,桃園市桃園區民富十一街１巷１１．１２號八樓,32.62,都市：其他:住宅區,,,1100729,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841214,258.09000000000003,6,3,3,有,有,14750000,57151,坡道平面,0.0,0,其他增建；,RPSNMLSJRHGGFAH68DA,118.7,80.6,0.0,有,003
桃園區,房地(土地+建物)+車位,桃園市桃園區南山街１７８號二樓　　　　　,21.23,都市：其他:乙種工業區,,,1100804,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),廠房,鋼筋混凝土造,0830726,146.91,3,1,2,有,有,7200000,49010,坡道平面,0.0,0,,RPWRMLSJRHGGFAH86DA,93.49,10.22,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區成功路三段１８號九樓,29.87,都市：其他:住宅區,,,1100706,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090117,233.55,3,2,2,有,有,24110000,129350,坡道平面,80.4,4300000,,RPTSMLSJRHGGFAH66DA,87.4,7.64,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區成功路三段３２號十樓,12.49,都市：其他:住宅區,,,1100731,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090117,104.04,1,2,1,有,有,10490000,133772,坡道平面,40.2,1950000,,RPUSMLSJRHGGFAH76DA,36.13,3.48,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區成功路三段３２號七樓,12.49,都市：其他:住宅區,,,1100801,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090117,104.04,1,2,1,有,有,10240000,129856,坡道平面,40.2,1950000,,RPVSMLSJRHGGFAH86DA,36.13,3.48,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區國強一街１６８巷３６號三樓,15.87,都市：其他:第二種住宅區,,,1100720,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720917,74.33,2,2,1,有,無,3950000,53141,,0.0,0,,RPSOMLTJRHGGFAH88DA,68.7,5.63,0.0,無,004
中壢區,房地(土地+建物),桃園市中壢區金鋒四街５０巷４０號四樓,4.96,都市：其他:市場用地,,,1100703,土地1建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930706,44.82,1,1,1,有,有,3200000,71397,,0.0,0,,RPTRMLRJPHGGFBH98DA,28.18,3.27,0.0,有,005
觀音區,房地(土地+建物),桃園市觀音區金橋路育仁段７０６巷７９弄７２號,173.0,,特定農業區,甲種建築用地,1100705,土地1建物1車位0,全,三層,透天厝,住宅、住宅（附屬停車空間）,鋼筋混凝土造,1100203,246.97,5,2,4,有,無,9100000,36847,,0.0,0,,RPUQMLNKPHGGFBH68DA,232.16,14.81,0.0,無,
中壢區,土地,復興段988地號,3.74,都市：其他:道路用地,,,1100731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35000,9358,,0.0,0,包含公共設施保留地用地；,RPPNMLLMPHGGFBH87DA,0.0,0.0,0.0,無,006
觀音區,土地,新張段1603地號,276.44,,特定農業區,甲種建築用地,1100803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,18811,,0.0,0,,RPXPMLPJQHGGFBH09DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區九和五街９號十一樓,18.95,都市：其他:住宅區,,,1100716,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880917,188.39,4,2,2,有,有,13350000,70864,坡道平面,0.0,0,,RPTPMLQJQHGGFBH78DA,111.22,12.97,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區環西路二段３００巷８之６號十二樓,8.11,都市：其他:住宅區,,,1100802,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1000628,112.72999999999999,3,2,2,有,有,8500000,75401,坡道平面,0.0,0,,RPPSMLLKQHGGFBH28DA,57.91,8.67,0.0,有,007
中壢區,房地(土地+建物),桃園市中壢區吉林路１２３巷１號,65.0,,工業區,丁種建築用地,1100804,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0890921,194.6,4,2,4,有,無,12800000,65776,,0.0,0,,RPSQMLTJQHGGFBH09DA,176.26,18.34,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區中華路二段３３０號八樓之３　　,11.32,都市：其他:住宅區,,,1100814,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830924,119.11000000000001,3,1,2,有,有,6000000,50374,,0.0,0,,RPPOMLSKQHGGFBH58DA,88.32,11.58,0.0,有,
觀音區,房地(土地+建物),桃園市觀音區文林路１０９２巷１３號,70.28,,特定農業區,甲種建築用地,1100722,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830427,190.49,4,3,3,有,無,5630000,29555,,0.0,0,,RPQRMLNLQHGGFBH58DA,141.66,48.83,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區中山東路三段３２５號二樓,30.32,都市：其他:住宅區,,,1100805,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961025,147.09,3,2,2,有,有,8150000,55408,坡道平面,0.0,0,,RPXWMLNLQHGGFBH17DA,71.0,12.53,0.0,有,
中壢區,土地,復興段1338地號,498.4,都市：其他:道路用地,,,1100812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11006000,22083,,0.0,0,包含公共設施保留地用地；,RPXRMLPLQHGGFBH86DA,0.0,0.0,0.0,無,
中壢區,土地,老街溪段1051地號,30.2,都市：其他:道路用地,,,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,410000,13576,,0.0,0,包含公共設施保留地用地；,RPPUMLPLQHGGFBH98DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區國泰街４號五樓,32.96,都市：其他:住宅區,,,1100823,土地2建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781018,167.47,3,2,2,有,有,5500000,32842,坡道平面,0.0,0,,RPXOMLQLQHGGFBH66DA,105.86,9.15,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區強國路１３９巷１１６號,146.57,都市：其他:住宅區,,,1100826,土地1建物1車位0,全,五層,透天厝,集合住宅、集合住宅（附屬停車空間）,鋼筋混凝土造,1010930,256.89,4,2,5,有,無,22380000,87119,,0.0,0,,RPORMLLMQHGGFBH28DA,241.06,15.83,0.0,無,008
觀音區,房地(土地+建物),桃園市觀音區福祥街１８之１號,54.4,都市：其他:第二種住宅區,,,1100828,土地1建物1車位0,全,四層,透天厝,住宅（附屬停車空間）、住宅、梯間,鋼筋混凝土造,1100607,159.35,4,3,4,有,無,14500000,90995,,0.0,0,,RPPOMLLJRHGGFBH87DA,136.25,23.1,0.0,無,
中壢區,土地,月眉段1240地號,538.0,,特定農業區,農牧用地,1100720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7750000,14405,,0.0,0,,RPPPMLMJRHGGFBH08DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區龍和三街６３號四樓,30.26,都市：其他:住宅區,,,1100831,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821224,136.10000000000002,3,2,2,有,有,3200000,23512,,0.0,0,,RPQNMLPJRHGGFBH28DA,98.45,12.73,0.0,無,009
中壢區,房地(土地+建物),桃園市中壢區雙福路４７巷１２５號,100.13,都市：其他:農業區,,,1100815,土地3建物1車位0,全,四層,透天厝,集合住宅、空調機房、停車空間,鋼筋混凝土造,0920603,256.9,4,3,3,有,有,11000000,42818,,0.0,0,,RPORMLQJRHGGFBH58DA,198.41,33.48,0.0,無,010
中壢區,房地(土地+建物)+車位,桃園市中壢區五族三街５３號九樓,28.89,都市：其他:住宅區,,,1091017,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100528,154.89999999999998,3,2,2,有,有,10100000,68493,坡道平面,30.8,1600000,預售屋、或土地及建物分件登記案件；,RPPNMLRJRHGGFBH38DA,76.08,7.49,0.0,有,
中壢區,土地,青芝段86-7地號,213.75,都市：其他:住宅區,,,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,66599800,311578,,0.0,0,,RPORMLRJRHGGFBH68DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區大勇一街１１號四樓,17.83,都市：其他:住宅區,,,1100813,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801125,68.3,4,0,4,有,有,3980000,58272,,0.0,0,,RPTRMLRJRHGGFBH56DA,50.62,8.43,0.0,有,011
中壢區,房地(土地+建物),桃園市中壢區中山路２０１號四樓之十三,4.64,都市：其他:商業區,,,1100720,土地3建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831209,47.1,1,1,1,有,有,2402000,50998,,0.0,0,土地是個人出售：220萬2000元整建物是公司出售：20萬元整,RPOSMLRJRHGGFBH78DA,26.47,8.39,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區聖溪二路２０８號四樓之７,23.36,,特定農業區,甲種建築用地,1100718,土地2建物1車位1,四層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1020822,103.05,2,1,1,有,有,5400000,52402,坡道平面,0.0,0,,RPTTMLRJRHGGFBH76DA,47.05,7.1,0.0,有,012
中壢區,土地,榮民段905地號,68.0,都市：其他:住宅區,,,1100708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,58824,,0.0,0,,RPUTMLRJRHGGFBH86DA,0.0,0.0,0.0,無,
觀音區,土地,保潭段378-3地號,200.02,,工業區,丁種建築用地,1100801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4659000,23293,,0.0,0,,RPOOMLSJRHGGFBH48DA,0.0,0.0,0.0,無,
觀音區,土地,保潭段378-4地號,200.0,,工業區,丁種建築用地,1100801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4658500,23293,,0.0,0,,RPPOMLSJRHGGFBH58DA,0.0,0.0,0.0,無,
觀音區,土地,保潭段378-5地號,300.02,,工業區,丁種建築用地,1100801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6988200,23292,,0.0,0,,RPROMLSJRHGGFBH78DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區南園二路２９６巷１８號四樓,25.11,都市：其他:住宅區,,,1100819,土地1建物1車位2,四層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030628,199.85000000000002,3,2,2,有,有,10300000,51539,坡道平面,66.64,0,,RPTNMLSJRHGGFBH88DA,80.83,11.6,0.0,有,013
中壢區,房地(土地+建物),桃園市中壢區中山東路四段３９巷２０號十二樓之３,5.67,都市：其他:住宅區,,,1100807,土地3建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871023,44.980000000000004,1,1,1,有,有,2170000,48244,,0.0,0,,RPVNMLSJRHGGFBH09DA,26.24,3.99,0.0,有,
觀音區,土地,保潭段378-6地號,300.02,,工業區,丁種建築用地,1100801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6988200,23292,,0.0,0,,RPUOMLSJRHGGFBH09DA,0.0,0.0,0.0,無,
觀音區,土地,保潭段378-7地號,200.02,,工業區,丁種建築用地,1100801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4658966,23293,,0.0,0,,RPVOMLSJRHGGFBH56DA,0.0,0.0,0.0,無,
觀音區,土地,保潭段378-8地號,200.02,,工業區,丁種建築用地,1100801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4659000,23293,,0.0,0,,RPOPMLSJRHGGFBH58DA,0.0,0.0,0.0,無,
中壢區,土地,自立段411地號,6.38,都市：其他:道路用地,,,1100805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130000,20376,,0.0,0,包含公共設施保留地用地；,RPWPMLSJRHGGFBH76DA,0.0,0.0,0.0,無,014
中壢區,房地(土地+建物),桃園市中壢區大智街１０號三樓之１９,5.92,都市：其他:住宅區,,,1100810,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780529,24.490000000000002,1,0,1,有,有,1250000,51041,,0.0,0,,RPXPMLSJRHGGFBH86DA,18.51,0.0,0.0,無,015
中壢區,土地,三座屋段舊社小段71-2地號,70.44,都市：其他:農業區,,,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1704000,24191,,0.0,0,,RPVQMLSJRHGGFBH76DA,0.0,0.0,0.0,無,016
中壢區,房地(土地+建物)+車位,桃園市中壢區民權路三段１５巷９７號,162.09,都市：其他:農業區,,,1100804,土地2建物1車位2,全,四層,透天厝,住宅、住宅（附屬樓梯間）,鋼筋混凝土造,1031115,429.5,5,4,3,有,有,35000000,81490,坡道平面,0.0,0,,RPPOMLTJRHGGFBH68DA,306.77,11.52,0.0,有,017
中壢區,房地(土地+建物)+車位,桃園市中壢區永康二街６３號四樓　　,32.39,都市：其他:住宅區,,,1100812,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790502,149.51,3,2,2,有,有,7600000,50833,坡道平面,0.0,0,,RPSOMLTJRHGGFBH98DA,108.07,10.43,0.0,有,018
中壢區,房地(土地+建物),桃園市中壢區青商路１２７號,16.57,都市：其他:第二種商業區,,,1100729,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1030514,119.06,0,0,0,無,有,20500000,172182,,0.0,0,,RPSNMLTJRHGGFBH88DA,67.05,11.6,0.0,有,019
中壢區,房地(土地+建物)+車位,桃園市中壢區中園路２２號五樓之１９,6.92,都市：其他:住宅區,,,1100805,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960301,81.57,1,1,1,有,有,5500000,67427,坡道機械,13.33,0,,RPRQMLTJRHGGFBH09DA,46.01,3.19,0.0,有,020
大溪區,房地(土地+建物),桃園市大溪區員林路三段４６３巷３號,69.83,,一般農業區,甲種建築用地,1100711,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830618,164.02,4,2,2,有,無,5700000,34752,,0.0,0,其他增建:一樓後方頂樓鐵皮其他增建；,RPVNMLPKPHGGFCH78DA,141.8,21.91,0.0,無,
大溪區,房地(土地+建物),桃園市大溪區石園路７０３巷９弄３號,79.61,,一般農業區,甲種建築用地,1100728,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830628,210.63,4,2,3,有,有,5900000,28011,,0.0,0,,RPTNMLTLPHGGFCH09DA,177.36,24.07,0.0,無,
龍潭區,房地(土地+建物),桃園市龍潭區民族路３１２巷１４０弄１衖２號,138.86,,鄉村區,乙種建築用地,1100806,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0710325,123.5,5,2,5,有,無,8500000,68826,,0.0,0,頂樓加蓋；其他增建；,RPQOMLQJQHGGFCH48DA,110.5,13.0,0.0,無,
大溪區,土地,仁義段1347地號,60.85,都市：其他:第一種住宅區,,,1100721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,37798,,0.0,0,未登記建物；,RPUNMLLKQHGGFCH38DA,0.0,0.0,0.0,無,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中原路二段３７８巷８號八樓,29.27,,山坡地保育區,丙種建築用地,1100711,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831215,134.49,3,2,2,有,有,4680000,34798,坡道平面,0.0,0,,RPWNMLOJQHGGFCH78DA,88.63,9.89,0.0,有,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中豐路４６１巷１０６弄７６之３號十五樓,27.24,,鄉村區,乙種建築用地,1100731,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060817,129.09,2,2,1,有,有,8390000,70379,坡道平面,29.77,1400000,,RPVOMLSKQHGGFCH66DA,58.24,9.03,0.0,有,
大溪區,房地(土地+建物),桃園市大溪區環湖路二段５４８巷２７號,19.73,都市：其他:旅館區,,,1100826,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710826,47.160000000000004,0,0,0,無,無,800000,16964,,0.0,0,,RPOOMLQJRHGGFCH38DA,40.76,1.51,0.0,有,
龍潭區,房地(土地+建物),桃園市龍潭區中豐路高平段１２３巷４５弄２１號,120.61,,山坡地保育區,丙種建築用地,1100704,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840610,222.12,5,3,2,有,有,8000000,36017,,0.0,0,,RPROMLSJRHGGFCH88DA,193.9,28.22,0.0,無,
大溪區,土地,仁和段1270地號,13.33,都市：其他:道路用地,,,1100708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,2251,,0.0,0,,RPPPMLSJRHGGFCH78DA,0.0,0.0,0.0,無,021
楊梅區,房地(土地+建物),桃園市楊梅區梅獅路二段２４９巷２３號五樓,22.72,都市：其他:住宅區,,,1100723,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821206,113.75,3,2,2,有,有,3200000,28132,,0.0,0,,RPWOMLQLPHGGFDH66DA,78.65,15.72,0.0,有,
新屋區,土地,埔頂段埔頂小段701-3地號,229.0,,特定農業區,甲種建築用地,1100629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6210000,27118,,0.0,0,,RPRNMLPJPHGGFDH38DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),桃園市楊梅區新農街二段２５１號,96.74,都市：其他:住宅區,,,1100813,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830503,176.07,4,2,3,有,無,9600000,54524,,0.0,0,頂樓加蓋；其他增建；,RPXNMLNKQHGGFDH98DA,162.39,13.68,0.0,無,
新屋區,土地,十五間段十五間小段422-1地號,1600.0,,特定農業區,農牧用地,1100804,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6292000,3933,,0.0,0,,RPOOMLRKQHGGFDH58DA,0.0,0.0,0.0,無,
